DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=5128 from address 0x10000
DBG:..\SRC\or_mw.c:578:or_ez_IQ_mode(): Frame Interval=335ms
frameEnd FIFO Pos=5124
Rx channel: 0x1
Chirp number: 10
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chirp_01==================================
RX1==============================================
239,1804
617,1587
817,1194
642,859
412,793
291,866
289,1012
357,1145
604,1341
988,1318
1273,1037
1271,731
1186,518
933,384
750,611
970,835
1291,869
1571,693
1741,420
1763,137
1705,-126
1602,-351
1380,-538
1111,-521
965,-416
962,-239
1117,-182
1189,-248
1350,-323
1437,-557
1318,-793
1095,-907
RX_END==============================================
Chirp_08==================================
RX1==============================================
-86,-149
-136,-70
-125,43
-84,80
-23,82
-2,71
74,70
160,36
208,-49
197,-126
198,-160
125,-169
118,-166
134,-212
64,-219
33,-171
63,-153
91,-176
69,-194
-19,-194
-65,-64
21,84
155,110
303,85
404,-17
431,-127
408,-212
337,-259
317,-284
295,-322
208,-325
176,-241
246,-206
322,-299
250,-360
147,-313
151,-245
224,-193
251,-212
212,-146
345,-24
547,-63
688,-211
727,-437
642,-634
486,-671
419,-628
478,-576
604,-705
534,-907
370,-1023
206,-1021
142,-925
150,-944
109,-1014
27,-1050
-19,-993
-49,-988
-109,-1011
-127,-981
-69,-931
81,-1002
91,-1280
-117,-1501
-334,-1622
-607,-1674
-950,-1601
-1166,-1347
-1216,-1121
-1136,-994
-1107,-958
-1143,-1001
-1287,-1067
-1569,-1099
-1926,-868
-2070,-386
-1857,91
-1460,301
-1150,280
-954,70
-1028,-93
-1185,-198
-1405,-208
-1673,-16
-1737,303
-1680,546
-1539,870
-1273,1037
-1065,1028
-1031,1000
-1015,1156
-921,1268
-821,1430
-587,1610
-381,1665
-134,1760
245,1750
617,1564
803,1201
642,882
415,813
295,867
305,1016
363,1158
587,1332
993,1311
1289,1053
1283,734
1201,506
972,372
798,600
983,831
1276,859
1549,726
1730,446
1748,133
1714,-122
1626,-357
1387,-566
1101,-562
960,-448
926,-260
1113,-194
1248,-225
1388,-297
1459,-562
1334,-812
1101,-915
RX_END==============================================
Chirp_09==================================
RX1==============================================
-92,-162
-148,-61
-130,16
-86,79
-13,104
17,96
79,79
150,39
191,-39
170,-92
170,-136
149,-168
136,-173
119,-198
56,-199
40,-165
51,-136
86,-144
83,-181
5,-183
-70,-40
17,86
162,117
289,101
405,0
390,-123
384,-201
385,-255
328,-277
289,-318
212,-320
174,-236
266,-220
333,-302
243,-354
143,-303
145,-249
198,-206
235,-212
193,-136
305,-6
509,-56
683,-208
716,-430
603,-645
454,-670
403,-615
477,-568
610,-691
535,-926
388,-1043
212,-1029
159,-962
168,-980
119,-1015
9,-1012
-37,-989
-30,-999
-95,-993
-129,-953
-84,-906
57,-995
79,-1271
-107,-1493
-363,-1616
-638,-1668
-967,-1589
-1172,-1348
-1230,-1129
-1167,-994
-1127,-951
-1130,-1001
-1248,-1096
-1535,-1119
-1895,-883
-2062,-401
-1881,120
-1469,323
-1123,285
-949,70
-1024,-115
-1182,-206
-1429,-213
-1684,-9
-1701,335
-1678,575
-1548,877
-1252,1037
-1062,1029
-1029,1003
-1028,1165
-913,1285
-806,1449
-545,1631
-330,1678
-93,1787
287,1768
618,1569
786,1195
624,856
416,813
306,897
309,1013
385,1142
599,1313
975,1296
1259,1062
1266,756
1193,549
963,379
782,585
973,828
1263,855
1552,711
1746,442
1774,159
1738,-113
1625,-368
1393,-566
1110,-560
935,-447
916,-258
1125,-175
1231,-226
1365,-289
1449,-536
1315,-804
1077,-938
RX_END==============================================
Chirp_10==================================
RX1==============================================
-73,-153
-136,-66
-133,26
-96,80
-15,90
21,77
70,49
145,33
182,-23
168,-71
171,-146
124,-191
144,-185
141,-216
74,-233
40,-189
53,-142
89,-139
71,-150
-29,-153
-76,-31
16,97
162,146
309,109
404,-1
410,-123
396,-177
355,-242
322,-280
287,-319
213,-306
180,-228
253,-187
318,-292
221,-338
144,-295
168,-223
197,-206
214,-239
198,-150
329,-5
524,-40
678,-182
731,-414
644,-629
481,-645
429,-614
480,-582
606,-711
535,-904
378,-996
223,-1016
146,-955
137,-955
112,-1011
2,-1034
-48,-1006
-45,-1004
-89,-1023
-128,-982
-79,-928
63,-988
83,-1269
-89,-1493
-350,-1597
-627,-1676
-966,-1616
-1189,-1365
-1211,-1122
-1174,-1002
-1161,-968
-1163,-981
-1265,-1087
-1531,-1126
-1900,-895
-2078,-406
-1908,110
-1487,329
-1135,303
-966,100
-1042,-84
-1174,-189
-1420,-219
-1700,-5
-1740,333
-1693,594
-1540,903
-1256,1038
-1079,1015
-1045,975
-1034,1127
-935,1271
-863,1415
-584,1598
-346,1673
-93,1778
283,1771
631,1574
794,1204
622,858
414,815
316,886
311,1030
388,1153
599,1328
971,1304
1261,1057
1270,755
1194,533
962,376
799,601
1000,840
1309,868
1564,697
1749,454
1783,184
1753,-94
1651,-342
1409,-547
1139,-547
983,-477
936,-278
1104,-160
1233,-208
1417,-275
1506,-538
1368,-816
1086,-923
RX_END==============================================
IQ_DATA_END=============================================
DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=5128 from address 0x10000
DBG:..\SRC\or_mw.c:578:or_ez_IQ_mode(): Frame Interval=334ms
frameEnd FIFO Pos=5124
Rx channel: 0x1
Chirp number: 10
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chirp_01==================================
RX1==============================================
-66,-129
-115,-68
-103,5
-76,45
-22,63
0,51
65,67
138,66
190,-2
235,-89
196,-197
106,-219
90,-160
87,-167
54,-157
39,-141
63,-140
87,-153
61,-196
-39,-175
-95,-33
-6,95
143,143
306,121
449,-9
433,-188
348,-252
294,-262
256,-250
275,-264
250,-291
216,-243
297,-235
318,-332
231,-379
132,-330
102,-217
201,-139
279,-164
272,-150
375,-87
518,-120
630,-219
688,-391
624,-568
495,-624
467,-611
533,-621
607,-751
487,-966
264,-1047
118,-954
165,-875
209,-913
194,-1024
49,-1122
-96,-1059
-153,-994
-171,-933
-127,-887
-25,-897
138,-1022
109,-1306
-123,-1551
-422,-1667
-706,-1670
-1007,-1534
-1163,-1251
-1141,-1049
-1057,-1010
-1104,-1047
-1200,-1083
-1348,-1074
-1598,-1033
-1897,-788
-1995,-330
-1774,100
-1434,275
-1173,210
-1051,31
-1112,-76
-1227,-141
-1398,-134
-1586,16
-1637,266
-1658,450
-1608,781
-1349,1019
-1110,1069
-1023,1089
-967,1205
-847,1255
-786,1361
-627,1502
-472,1624
-204,1818
247,1884
683,1671
882,1197
702,788
406,710
198,804
219,1030
315,1222
643,1426
1073,1330
1334,1009
1302,666
1135,459
893,378
725,641
973,915
1353,909
1631,715
1756,383
1724,85
1667,-111
1575,-318
1375,-476
1160,-485
1006,-427
984,-274
1118,-250
1167,-281
1303,-309
1410,-521
1345,-737
1148,-878
RX_END==============================================
Chirp_02==================================
RX1==============================================
-59,-136
-108,-53
-104,10
-79,61
-45,59
-2,57
60,80
132,71
193,7
209,-78
191,-174
116,-209
94,-171
93,-186
59,-193
77,-154
102,-145
112,-166
54,-216
-56,-196
-91,-61
6,86
153,148
336,125
477,-5
451,-174
369,-242
319,-263
299,-252
294,-243
222,-292
201,-242
311,-201
326,-307
229,-386
125,-333
110,-223
191,-139
254,-145
266,-131
382,-84
527,-114
653,-218
688,-390
637,-579
510,-647
464,-608
533,-598
617,-745
506,-949
298,-1046
148,-968
167,-881
216,-906
200,-1022
58,-1135
-97,-1090
-132,-1012
-148,-957
-106,-902
-25,-881
134,-1001
116,-1310
-116,-1544
-395,-1687
-702,-1671
-1011,-1546
-1150,-1302
-1111,-1095
-1072,-1029
-1113,-1040
-1186,-1071
-1358,-1090
-1613,-1052
-1925,-810
-2026,-343
-1786,85
-1406,254
-1126,200
-1022,25
-1080,-89
-1209,-158
-1407,-151
-1597,19
-1642,273
-1644,461
-1599,790
-1350,1015
-1124,1070
-1076,1058
-995,1181
-832,1268
-775,1377
-610,1510
-451,1600
-210,1816
235,1859
672,1637
873,1183
700,785
424,719
251,843
254,1030
334,1206
654,1425
1072,1348
1315,1036
1304,675
1158,472
898,367
730,632
980,883
1349,888
1640,695
1798,369
1744,62
1661,-153
1559,-336
1350,-503
1132,-498
1021,-441
983,-274
1128,-255
1183,-302
1311,-323
1400,-514
1339,-755
1145,-885
RX_END==============================================
Chirp_03==================================
RX1==============================================
-42,-164
-88,-80
-113,14
-76,73
-18,81
6,77
55,72
